-0.01738699 -0.017476026 -0.017586702 -0.01766586 -0.017758181 -0.017862706 -0.01798721 -0.018096006 -0.018180579 -0.018297216 -0.018393833 -0.029964782 -0.03012558 -0.030325457 -0.030468412 -0.03063514 -0.030823912 -0.03104877 -0.03124525 -0.031397987 -0.03160863 -0.03178312
-0.017476026 -0.017586702 -0.01766586 -0.017758181 -0.017862706 -0.01798721 -0.018096006 -0.018180579 -0.018297216 -0.018393833 -0.018485174 -0.03012558 -0.030325457 -0.030468412 -0.03063514 -0.030823912 -0.03104877 -0.03124525 -0.031397987 -0.03160863 -0.03178312 -0.03194808
-0.017586702 -0.01766586 -0.017758181 -0.017862706 -0.01798721 -0.018096006 -0.018180579 -0.018297216 -0.018393833 -0.018485174 -0.018585695 -0.030325457 -0.030468412 -0.03063514 -0.030823912 -0.03104877 -0.03124525 -0.031397987 -0.03160863 -0.03178312 -0.03194808 -0.03212962
-0.01766586 -0.017758181 -0.017862706 -0.01798721 -0.018096006 -0.018180579 -0.018297216 -0.018393833 -0.018485174 -0.018585695 -0.01867498 -0.030468412 -0.03063514 -0.030823912 -0.03104877 -0.03124525 -0.031397987 -0.03160863 -0.03178312 -0.03194808 -0.03212962 -0.03229087
-0.017758181 -0.017862706 -0.01798721 -0.018096006 -0.018180579 -0.018297216 -0.018393833 -0.018485174 -0.018585695 -0.01867498 -0.018783929 -0.03063514 -0.030823912 -0.03104877 -0.03124525 -0.031397987 -0.03160863 -0.03178312 -0.03194808 -0.03212962 -0.03229087 -0.03248762
-0.017862706 -0.01798721 -0.018096006 -0.018180579 -0.018297216 -0.018393833 -0.018485174 -0.018585695 -0.01867498 -0.018783929 -0.018867139 -0.030823912 -0.03104877 -0.03124525 -0.031397987 -0.03160863 -0.03178312 -0.03194808 -0.03212962 -0.03229087 -0.03248762 -0.032637898
-0.01798721 -0.018096006 -0.018180579 -0.018297216 -0.018393833 -0.018485174 -0.018585695 -0.01867498 -0.018783929 -0.018867139 -0.018949868 -0.03104877 -0.03124525 -0.031397987 -0.03160863 -0.03178312 -0.03194808 -0.03212962 -0.03229087 -0.03248762 -0.032637898 -0.032787308
-0.018096006 -0.018180579 -0.018297216 -0.018393833 -0.018485174 -0.018585695 -0.01867498 -0.018783929 -0.018867139 -0.018949868 -0.019049784 -0.03124525 -0.031397987 -0.03160863 -0.03178312 -0.03194808 -0.03212962 -0.03229087 -0.03248762 -0.032637898 -0.032787308 -0.032967757
-0.018180579 -0.018297216 -0.018393833 -0.018485174 -0.018585695 -0.01867498 -0.018783929 -0.018867139 -0.018949868 -0.019049784 -0.01913715 -0.031397987 -0.03160863 -0.03178312 -0.03194808 -0.03212962 -0.03229087 -0.03248762 -0.032637898 -0.032787308 -0.032967757 -0.033125542
-0.018297216 -0.018393833 -0.018485174 -0.018585695 -0.01867498 -0.018783929 -0.018867139 -0.018949868 -0.019049784 -0.01913715 -0.019230455 -0.03160863 -0.03178312 -0.03194808 -0.03212962 -0.03229087 -0.03248762 -0.032637898 -0.032787308 -0.032967757 -0.033125542 -0.033294052
-0.018393833 -0.018485174 -0.018585695 -0.01867498 -0.018783929 -0.018867139 -0.018949868 -0.019049784 -0.01913715 -0.019230455 -0.019332798 -0.03178312 -0.03194808 -0.03212962 -0.03229087 -0.03248762 -0.032637898 -0.032787308 -0.032967757 -0.033125542 -0.033294052 -0.033478882
-0.018485174 -0.018585695 -0.01867498 -0.018783929 -0.018867139 -0.018949868 -0.019049784 -0.01913715 -0.019230455 -0.019332798 -0.019332798 -0.03194808 -0.03212962 -0.03229087 -0.03248762 -0.032637898 -0.032787308 -0.032967757 -0.033125542 -0.033294052 -0.033478882 -0.033478882
-0.018585695 -0.01867498 -0.018783929 -0.018867139 -0.018949868 -0.019049784 -0.01913715 -0.019230455 -0.019332798 -0.019332798 -0.019332798 -0.03212962 -0.03229087 -0.03248762 -0.032637898 -0.032787308 -0.032967757 -0.033125542 -0.033294052 -0.033478882 -0.033478882 -0.033478882
-0.01867498 -0.018783929 -0.018867139 -0.018949868 -0.019049784 -0.01913715 -0.019230455 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.03229087 -0.03248762 -0.032637898 -0.032787308 -0.032967757 -0.033125542 -0.033294052 -0.033478882 -0.033478882 -0.033478882 -0.033478882
-0.018783929 -0.018867139 -0.018949868 -0.019049784 -0.01913715 -0.019230455 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.03248762 -0.032637898 -0.032787308 -0.032967757 -0.033125542 -0.033294052 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882
-0.018867139 -0.018949868 -0.019049784 -0.01913715 -0.019230455 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.032637898 -0.032787308 -0.032967757 -0.033125542 -0.033294052 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882
-0.018949868 -0.019049784 -0.01913715 -0.019230455 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.032787308 -0.032967757 -0.033125542 -0.033294052 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882
-0.019049784 -0.01913715 -0.019230455 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.032967757 -0.033125542 -0.033294052 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882
-0.01913715 -0.019230455 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.033125542 -0.033294052 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882
-0.019230455 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.033294052 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882
-0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882
-0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882
-0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882
-0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019456448 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.03374389
-0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019456448 -0.019580023 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.03374389 -0.034008734
-0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019456448 -0.019580023 -0.019679941 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.03374389 -0.034008734 -0.034222882
-0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019456448 -0.019580023 -0.019679941 -0.019778559 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.03374389 -0.034008734 -0.034222882 -0.034434237
-0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019456448 -0.019580023 -0.019679941 -0.019778559 -0.019899245 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.03374389 -0.034008734 -0.034222882 -0.034434237 -0.034692895
-0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019456448 -0.019580023 -0.019679941 -0.019778559 -0.019899245 -0.020026172 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.03374389 -0.034008734 -0.034222882 -0.034434237 -0.034692895 -0.034964915
-0.019332798 -0.019332798 -0.019332798 -0.019332798 -0.019456448 -0.019580023 -0.019679941 -0.019778559 -0.019899245 -0.020026172 -0.020117393 -0.033478882 -0.033478882 -0.033478882 -0.033478882 -0.03374389 -0.034008734 -0.034222882 -0.034434237 -0.034692895 -0.034964915 -0.035160422
-0.019332798 -0.019332798 -0.019332798 -0.019456448 -0.019580023 -0.019679941 -0.019778559 -0.019899245 -0.020026172 -0.020117393 -0.020223998 -0.033478882 -0.033478882 -0.033478882 -0.03374389 -0.034008734 -0.034222882 -0.034434237 -0.034692895 -0.034964915 -0.035160422 -0.035388898
-0.019332798 -0.019332798 -0.019456448 -0.019580023 -0.019679941 -0.019778559 -0.019899245 -0.020026172 -0.020117393 -0.020223998 -0.020307375 -0.033478882 -0.033478882 -0.03374389 -0.034008734 -0.034222882 -0.034434237 -0.034692895 -0.034964915 -0.035160422 -0.035388898 -0.035567593
-0.019332798 -0.019456448 -0.019580023 -0.019679941 -0.019778559 -0.019899245 -0.020026172 -0.020117393 -0.020223998 -0.020307375 -0.020416439 -0.033478882 -0.03374389 -0.034008734 -0.034222882 -0.034434237 -0.034692895 -0.034964915 -0.035160422 -0.035388898 -0.035567593 -0.03580134
-0.019456448 -0.019580023 -0.019679941 -0.019778559 -0.019899245 -0.020026172 -0.020117393 -0.020223998 -0.020307375 -0.020416439 -0.02048503 -0.03374389 -0.034008734 -0.034222882 -0.034434237 -0.034692895 -0.034964915 -0.035160422 -0.035388898 -0.035567593 -0.03580134 -0.035948344
-0.019580023 -0.019679941 -0.019778559 -0.019899245 -0.020026172 -0.020117393 -0.020223998 -0.020307375 -0.020416439 -0.02048503 -0.020550251 -0.034008734 -0.034222882 -0.034434237 -0.034692895 -0.034964915 -0.035160422 -0.035388898 -0.035567593 -0.03580134 -0.035948344 -0.036088124
-0.019679941 -0.019778559 -0.019899245 -0.020026172 -0.020117393 -0.020223998 -0.020307375 -0.020416439 -0.02048503 -0.020550251 -0.02062922 -0.034222882 -0.034434237 -0.034692895 -0.034964915 -0.035160422 -0.035388898 -0.035567593 -0.03580134 -0.035948344 -0.036088124 -0.036257368
-0.019778559 -0.019899245 -0.020026172 -0.020117393 -0.020223998 -0.020307375 -0.020416439 -0.02048503 -0.020550251 -0.02062922 -0.020694362 -0.034434237 -0.034692895 -0.034964915 -0.035160422 -0.035388898 -0.035567593 -0.03580134 -0.035948344 -0.036088124 -0.036257368 -0.03639698
-0.019899245 -0.020026172 -0.020117393 -0.020223998 -0.020307375 -0.020416439 -0.02048503 -0.020550251 -0.02062922 -0.020694362 -0.020776093 -0.034692895 -0.034964915 -0.035160422 -0.035388898 -0.035567593 -0.03580134 -0.035948344 -0.036088124 -0.036257368 -0.03639698 -0.036572143
-0.020026172 -0.020117393 -0.020223998 -0.020307375 -0.020416439 -0.02048503 -0.020550251 -0.02062922 -0.020694362 -0.020776093 -0.020865299 -0.034964915 -0.035160422 -0.035388898 -0.035567593 -0.03580134 -0.035948344 -0.036088124 -0.036257368 -0.03639698 -0.036572143 -0.036763333
-0.020117393 -0.020223998 -0.020307375 -0.020416439 -0.02048503 -0.020550251 -0.02062922 -0.020694362 -0.020776093 -0.020865299 -0.020939682 -0.035160422 -0.035388898 -0.035567593 -0.03580134 -0.035948344 -0.036088124 -0.036257368 -0.03639698 -0.036572143 -0.036763333 -0.036922753
-0.020223998 -0.020307375 -0.020416439 -0.02048503 -0.020550251 -0.02062922 -0.020694362 -0.020776093 -0.020865299 -0.020939682 -0.021004729 -0.035388898 -0.035567593 -0.03580134 -0.035948344 -0.036088124 -0.036257368 -0.03639698 -0.036572143 -0.036763333 -0.036922753 -0.03706216
-0.020307375 -0.020416439 -0.02048503 -0.020550251 -0.02062922 -0.020694362 -0.020776093 -0.020865299 -0.020939682 -0.021004729 -0.021092957 -0.035567593 -0.03580134 -0.035948344 -0.036088124 -0.036257368 -0.03639698 -0.036572143 -0.036763333 -0.036922753 -0.03706216 -0.037251253
-0.020416439 -0.02048503 -0.020550251 -0.02062922 -0.020694362 -0.020776093 -0.020865299 -0.020939682 -0.021004729 -0.021092957 -0.021160517 -0.03580134 -0.035948344 -0.036088124 -0.036257368 -0.03639698 -0.036572143 -0.036763333 -0.036922753 -0.03706216 -0.037251253 -0.037396047
-0.02048503 -0.020550251 -0.02062922 -0.020694362 -0.020776093 -0.020865299 -0.020939682 -0.021004729 -0.021092957 -0.021160517 -0.021243665 -0.035948344 -0.036088124 -0.036257368 -0.03639698 -0.036572143 -0.036763333 -0.036922753 -0.03706216 -0.037251253 -0.037396047 -0.03757425
-0.020550251 -0.02062922 -0.020694362 -0.020776093 -0.020865299 -0.020939682 -0.021004729 -0.021092957 -0.021160517 -0.021243665 -0.021328935 -0.036088124 -0.036257368 -0.03639698 -0.036572143 -0.036763333 -0.036922753 -0.03706216 -0.037251253 -0.037396047 -0.03757425 -0.037757
-0.02062922 -0.020694362 -0.020776093 -0.020865299 -0.020939682 -0.021004729 -0.021092957 -0.021160517 -0.021243665 -0.021328935 -0.021403559 -0.036257368 -0.03639698 -0.036572143 -0.036763333 -0.036922753 -0.03706216 -0.037251253 -0.037396047 -0.03757425 -0.037757 -0.037916936
-0.020694362 -0.020776093 -0.020865299 -0.020939682 -0.021004729 -0.021092957 -0.021160517 -0.021243665 -0.021328935 -0.021403559 -0.021493265 -0.03639698 -0.036572143 -0.036763333 -0.036922753 -0.03706216 -0.037251253 -0.037396047 -0.03757425 -0.037757 -0.037916936 -0.03810919
-0.020776093 -0.020865299 -0.020939682 -0.021004729 -0.021092957 -0.021160517 -0.021243665 -0.021328935 -0.021403559 -0.021493265 -0.021586541 -0.036572143 -0.036763333 -0.036922753 -0.03706216 -0.037251253 -0.037396047 -0.03757425 -0.037757 -0.037916936 -0.03810919 -0.038309097
-0.020865299 -0.020939682 -0.021004729 -0.021092957 -0.021160517 -0.021243665 -0.021328935 -0.021403559 -0.021493265 -0.021586541 -0.021681584 -0.036763333 -0.036922753 -0.03706216 -0.037251253 -0.037396047 -0.03757425 -0.037757 -0.037916936 -0.03810919 -0.038309097 -0.0385128
-0.020939682 -0.021004729 -0.021092957 -0.021160517 -0.021243665 -0.021328935 -0.021403559 -0.021493265 -0.021586541 -0.021681584 -0.021752357 -0.036922753 -0.03706216 -0.037251253 -0.037396047 -0.03757425 -0.037757 -0.037916936 -0.03810919 -0.038309097 -0.0385128 -0.03866448
-0.021004729 -0.021092957 -0.021160517 -0.021243665 -0.021328935 -0.021403559 -0.021493265 -0.021586541 -0.021681584 -0.021752357 -0.021828685 -0.03706216 -0.037251253 -0.037396047 -0.03757425 -0.037757 -0.037916936 -0.03810919 -0.038309097 -0.0385128 -0.03866448 -0.038828064
-0.021092957 -0.021160517 -0.021243665 -0.021328935 -0.021403559 -0.021493265 -0.021586541 -0.021681584 -0.021752357 -0.021828685 -0.021905892 -0.037251253 -0.037396047 -0.03757425 -0.037757 -0.037916936 -0.03810919 -0.038309097 -0.0385128 -0.03866448 -0.038828064 -0.03899353
-0.021160517 -0.021243665 -0.021328935 -0.021403559 -0.021493265 -0.021586541 -0.021681584 -0.021752357 -0.021828685 -0.021905892 -0.021983115 -0.037396047 -0.03757425 -0.037757 -0.037916936 -0.03810919 -0.038309097 -0.0385128 -0.03866448 -0.038828064 -0.03899353 -0.03915903
-0.021243665 -0.021328935 -0.021403559 -0.021493265 -0.021586541 -0.021681584 -0.021752357 -0.021828685 -0.021905892 -0.021983115 -0.022084933 -0.03757425 -0.037757 -0.037916936 -0.03810919 -0.038309097 -0.0385128 -0.03866448 -0.038828064 -0.03899353 -0.03915903 -0.039377246
-0.021328935 -0.021403559 -0.021493265 -0.021586541 -0.021681584 -0.021752357 -0.021828685 -0.021905892 -0.021983115 -0.022084933 -0.022170182 -0.037757 -0.037916936 -0.03810919 -0.038309097 -0.0385128 -0.03866448 -0.038828064 -0.03899353 -0.03915903 -0.039377246 -0.039559957
-0.021403559 -0.021493265 -0.021586541 -0.021681584 -0.021752357 -0.021828685 -0.021905892 -0.021983115 -0.022084933 -0.022170182 -0.022251947 -0.037916936 -0.03810919 -0.038309097 -0.0385128 -0.03866448 -0.038828064 -0.03899353 -0.03915903 -0.039377246 -0.039559957 -0.03973519
-0.021493265 -0.021586541 -0.021681584 -0.021752357 -0.021828685 -0.021905892 -0.021983115 -0.022084933 -0.022170182 -0.022251947 -0.022336954 -0.03810919 -0.038309097 -0.0385128 -0.03866448 -0.038828064 -0.03899353 -0.03915903 -0.039377246 -0.039559957 -0.03973519 -0.039917376
-0.021586541 -0.021681584 -0.021752357 -0.021828685 -0.021905892 -0.021983115 -0.022084933 -0.022170182 -0.022251947 -0.022336954 -0.022410283 -0.038309097 -0.0385128 -0.03866448 -0.038828064 -0.03899353 -0.03915903 -0.039377246 -0.039559957 -0.03973519 -0.039917376 -0.04007453
-0.021681584 -0.021752357 -0.021828685 -0.021905892 -0.021983115 -0.022084933 -0.022170182 -0.022251947 -0.022336954 -0.022410283 -0.022495437 -0.0385128 -0.03866448 -0.038828064 -0.03899353 -0.03915903 -0.039377246 -0.039559957 -0.03973519 -0.039917376 -0.04007453 -0.040257033
-0.021752357 -0.021828685 -0.021905892 -0.021983115 -0.022084933 -0.022170182 -0.022251947 -0.022336954 -0.022410283 -0.022495437 -0.022578055 -0.03866448 -0.038828064 -0.03899353 -0.03915903 -0.039377246 -0.039559957 -0.03973519 -0.039917376 -0.04007453 -0.040257033 -0.040434096
